var,type,low,high,err
y,flt,1.650488953039583206461315967317e+00,1.650488953039583650550525817380e+00,8.591004483330351587822401462771e-16
y,flt,1.650488953039581874193686417129e+00,1.650488953039583206461315967317e+00,8.591004483330357504279190620359e-16
y,flt,1.650488953039580763970661791973e+00,1.650488953039581874193686417129e+00,8.591004483330361448583716725418e-16
y,flt,1.650488953039578321480007616628e+00,1.650488953039580763970661791973e+00,8.591004483330374267573426566860e-16
y,flt,1.650488953039576101033958366315e+00,1.650488953039578321480007616628e+00,8.591004483330382156182478776978e-16
y,flt,1.650488953039571216052650015627e+00,1.650488953039576101033958366315e+00,8.591004483330406808085766933597e-16
y,flt,1.650488953039566553115946589969e+00,1.650488953039571216052650015627e+00,8.591004483330422585303871353833e-16
y,flt,1.650488953039557005197934813623e+00,1.650488953039566553115946589969e+00,8.591004483330471889110447667071e-16
y,flt,1.650488953039547679324527962308e+00,1.650488953039557005197934813623e+00,8.591004483330503443546656507543e-16
y,flt,1.650488953039528583488504409615e+00,1.650488953039547679324527962308e+00,8.591004483330602051159809134019e-16
y,flt,1.650488953039509709697085781954e+00,1.650488953039528583488504409615e+00,8.591004483330665160032226814963e-16
y,flt,1.650488953039471740069643601601e+00,1.650488953039509709697085781954e+00,8.591004483330860403106269015385e-16
y,flt,1.650488953039433992486806346278e+00,1.650488953039471740069643601601e+00,8.591004483330986620851104377274e-16
y,flt,1.650488953039358053231921985571e+00,1.650488953039433992486806346278e+00,8.591004483331379079151451830647e-16
y,flt,1.650488953039282336021642549895e+00,1.650488953039358053231921985571e+00,8.591004483331631514641122554425e-16
y,flt,1.650488953039235262565398443257e+00,1.650488953039282336021642549895e+00,8.591004483332417417317948987436e-16
y,flt,1.650488953039230377584090092569e+00,1.650488953039235262565398443257e+00,8.591004483332426292003132723819e-16
y,flt,1.650488953039225714647386666911e+00,1.650488953039230377584090092569e+00,8.591004483332442069221237144055e-16
y,flt,1.650488953039216166729374890565e+00,1.650488953039225714647386666911e+00,8.591004483332491373027813457293e-16
y,flt,1.650488953039206840855968039250e+00,1.650488953039216166729374890565e+00,8.591004483332522927464022297765e-16
y,flt,1.650488953039187745019944486558e+00,1.650488953039206840855968039250e+00,8.591004483332621535077174924241e-16
y,flt,1.650488953039168871228525858896e+00,1.650488953039187745019944486558e+00,8.591004483332684643949592605185e-16
y,flt,1.650488953039130901601083678543e+00,1.650488953039168871228525858896e+00,8.591004483332879887023634805607e-16
y,flt,1.650488953039112027809665050881e+00,1.650488953039130901601083678543e+00,8.591004483333006104768470167496e-16
y,flt,1.650488953039093154018246423220e+00,1.650488953039112027809665050881e+00,8.591004483333325593435084677277e-16
y,flt,1.650488953039017214763362062513e+00,1.650488953039093154018246423220e+00,8.591004483333398563068817620869e-16
y,flt,1.650488953038979245135919882159e+00,1.650488953039017214763362062513e+00,8.591004483333650998558488344647e-16
y,flt,1.650488953038789841087918830453e+00,1.650488953038979245135919882159e+00,8.591004483334493107574811774749e-16
y,flt,1.650488953038675932205592289392e+00,1.650488953038789841087918830453e+00,8.591004483334941772214656225213e-16
y,flt,1.650488953038638406667359959101e+00,1.650488953038675932205592289392e+00,8.591004483335502849533494669860e-16
y,flt,1.650488953038592221389535552589e+00,1.650488953038638406667359959101e+00,8.591004483336512591492177564971e-16
y,flt,1.650488953038581563248499151086e+00,1.650488953038592221389535552589e+00,8.591004483336642753541539031919e-16
y,flt,1.650488953038546036111711146077e+00,1.650488953038581563248499151086e+00,8.591004483336705862413956712863e-16
y,flt,1.650488953038524719829638343072e+00,1.650488953038546036111711146077e+00,8.591004483336975061197863383142e-16
y,flt,1.650488953038453665556062333053e+00,1.650488953038524719829638343072e+00,8.591004483337101278942698745031e-16
y,flt,1.650488953038411032991916727042e+00,1.650488953038453665556062333053e+00,8.591004483337639676510512085588e-16
y,flt,1.650488953038372841319869621657e+00,1.650488953038411032991916727042e+00,8.591004483337892112000182809366e-16
y,flt,1.650488953038268924444764707005e+00,1.650488953038372841319869621657e+00,8.591004483338644488088537349375e-16
y,flt,1.650488953038183659316473494982e+00,1.650488953038268924444764707005e+00,8.591004483338969893211941016745e-16
y,flt,1.650488953038107053927774359181e+00,1.650488953038183659316473494982e+00,8.591004483339474764191282464300e-16
y,flt,1.650488953038106831883169434150e+00,1.650488953038107053927774359181e+00,8.591004483340980502444123070584e-16
y,flt,1.650488953038106609838564509118e+00,1.650488953038106831883169434150e+00,8.591004483340981488520254596849e-16
y,flt,1.650488953038106165749354659056e+00,1.650488953038106609838564509118e+00,8.591004483340983460672517649378e-16
y,flt,1.650488953038105943704749734025e+00,1.650488953038106165749354659056e+00,8.591004483340985432824780701908e-16
y,flt,1.650488953038105277570934958931e+00,1.650488953038105943704749734025e+00,8.591004483340987404977043754437e-16
y,flt,1.650488953038104833481725108868e+00,1.650488953038105277570934958931e+00,8.591004483340989377129306806967e-16
y,flt,1.650488953038103501214095558680e+00,1.650488953038104833481725108868e+00,8.591004483340995293586095964555e-16
y,flt,1.650488953038102390991070933524e+00,1.650488953038103501214095558680e+00,8.591004483340999237890622069614e-16
y,flt,1.650488953038099948500416758179e+00,1.650488953038102390991070933524e+00,8.591004483341012056880331911056e-16
y,flt,1.650488953038097728054367507866e+00,1.650488953038099948500416758179e+00,8.591004483341019945489384121174e-16
y,flt,1.650488953038092843073059157177e+00,1.650488953038097728054367507866e+00,8.591004483341044597392672277793e-16
y,flt,1.650488953038088180136355731520e+00,1.650488953038092843073059157177e+00,8.591004483341060374610776698029e-16
y,flt,1.650488953038078632218343955174e+00,1.650488953038088180136355731520e+00,8.591004483341109678417353011267e-16
y,flt,1.650488953038069306344937103859e+00,1.650488953038078632218343955174e+00,8.591004483341141232853561851739e-16
y,flt,1.650488953038050210508913551166e+00,1.650488953038069306344937103859e+00,8.591004483341239840466714478215e-16
y,flt,1.650488953038031336717494923505e+00,1.650488953038050210508913551166e+00,8.591004483341302949339132159159e-16
y,flt,1.650488953037993367090052743151e+00,1.650488953038031336717494923505e+00,8.591004483341498192413174359581e-16
y,flt,1.650488953037955619507215487829e+00,1.650488953037993367090052743151e+00,8.591004483341624410158009721470e-16
y,flt,1.650488953037879680252331127122e+00,1.650488953037955619507215487829e+00,8.591004483342016868458357174843e-16
y,flt,1.650488953037803963042051691446e+00,1.650488953037879680252331127122e+00,8.591004483342269303948027898621e-16
y,flt,1.650488953037652306576887895062e+00,1.650488953037803963042051691446e+00,8.591004483343055206624854331632e-16
y,flt,1.650488953037500872156329023710e+00,1.650488953037652306576887895062e+00,8.591004483343560077604195779188e-16
y,flt,1.650488953037406725243840810435e+00,1.650488953037500872156329023710e+00,8.591004483345130896881717118945e-16
y,flt,1.650488953037397177325829034089e+00,1.650488953037406725243840810435e+00,8.591004483345148646252084591711e-16
y,flt,1.650488953037387851452422182774e+00,1.650488953037397177325829034089e+00,8.591004483345180200688293432183e-16
y,flt,1.650488953037368755616398630082e+00,1.650488953037387851452422182774e+00,8.591004483345278808301446058659e-16
y,flt,1.650488953037349881824980002420e+00,1.650488953037368755616398630082e+00,8.591004483345341917173863739603e-16
y,flt,1.650488953037311912197537822067e+00,1.650488953037349881824980002420e+00,8.591004483345537160247905940025e-16
y,flt,1.650488953037274164614700566744e+00,1.650488953037311912197537822067e+00,8.591004483345663377992741301914e-16
y,flt,1.650488953037198225359816206037e+00,1.650488953037274164614700566744e+00,8.591004483346055836293088755287e-16
y,flt,1.650488953037160255732374025683e+00,1.650488953037198225359816206037e+00,8.591004483346308271782759479065e-16
y,flt,1.650488953037122508149536770361e+00,1.650488953037160255732374025683e+00,8.591004483346947249115988498627e-16
y,flt,1.650488953036970851684372973978e+00,1.650488953037122508149536770361e+00,8.591004483347094174459585912076e-16
y,flt,1.650488953036894468340278763208e+00,1.650488953036970851684372973978e+00,8.591004483347599045438927359631e-16
y,flt,1.650488953036516104333486509859e+00,1.650488953036894468340278763208e+00,8.591004483349282277395442693571e-16
y,flt,1.650488953036288064524228502705e+00,1.650488953036516104333486509859e+00,8.591004483350179606675131594500e-16
y,flt,1.650488953036213013447763842123e+00,1.650488953036288064524228502705e+00,8.591004483351301761312808483793e-16
y,flt,1.650488953036120642892115029099e+00,1.650488953036213013447763842123e+00,8.591004483353321245230174274015e-16
y,flt,1.650488953036099326610042226093e+00,1.650488953036120642892115029099e+00,8.591004483353578611100502629116e-16
y,flt,1.650488953036028272336466216075e+00,1.650488953036099326610042226093e+00,8.591004483353704828845337991005e-16
y,flt,1.650488953035985639772320610064e+00,1.650488953036028272336466216075e+00,8.591004483354243226413151331562e-16
y,flt,1.650488953035843531225168590026e+00,1.650488953035985639772320610064e+00,8.591004483354495661902822055340e-16
y,flt,1.650488953035758266096877378004e+00,1.650488953035843531225168590026e+00,8.591004483355573443114580262719e-16
y,flt,1.650488953035681882752783167234e+00,1.650488953035758266096877378004e+00,8.591004483356078314093921710275e-16
y,flt,1.650488953035474049002573337930e+00,1.650488953035681882752783167234e+00,8.591004483357585038422893842823e-16
y,flt,1.650488953035303518745990913885e+00,1.650488953035474049002573337930e+00,8.591004483358231904365175072503e-16
y,flt,1.650488953035150530013197567314e+00,1.650488953035303518745990913885e+00,8.591004483359241646323857967614e-16
y,flt,1.650488953035150307968592642283e+00,1.650488953035150530013197567314e+00,8.591004483362255094981802232711e-16
y,flt,1.650488953035150085923987717251e+00,1.650488953035150307968592642283e+00,8.591004483362256081057933758976e-16
y,flt,1.650488953035149641834777867189e+00,1.650488953035150085923987717251e+00,8.591004483362258053210196811505e-16
y,flt,1.650488953035149419790172942157e+00,1.650488953035149641834777867189e+00,8.591004483362260025362459864035e-16
y,flt,1.650488953035148753656358167063e+00,1.650488953035149419790172942157e+00,8.591004483362261997514722916564e-16
y,flt,1.650488953035148309567148317001e+00,1.650488953035148753656358167063e+00,8.591004483362263969666985969094e-16
y,flt,1.650488953035146977299518766813e+00,1.650488953035148309567148317001e+00,8.591004483362269886123775126682e-16
y,flt,1.650488953035145867076494141656e+00,1.650488953035146977299518766813e+00,8.591004483362273830428301231741e-16
y,flt,1.650488953035143424585839966312e+00,1.650488953035145867076494141656e+00,8.591004483362286649418011073183e-16
y,flt,1.650488953035141204139790715999e+00,1.650488953035143424585839966312e+00,8.591004483362294538027063283301e-16
y,flt,1.650488953035136319158482365310e+00,1.650488953035141204139790715999e+00,8.591004483362319189930351439920e-16
y,flt,1.650488953035131656221778939653e+00,1.650488953035136319158482365310e+00,8.591004483362334967148455860156e-16
y,flt,1.650488953035122108303767163306e+00,1.650488953035131656221778939653e+00,8.591004483362384270955032173394e-16
y,flt,1.650488953035112782430360311992e+00,1.650488953035122108303767163306e+00,8.591004483362415825391241013866e-16
y,flt,1.650488953035093686594336759299e+00,1.650488953035112782430360311992e+00,8.591004483362514433004393640342e-16
y,flt,1.650488953035074812802918131638e+00,1.650488953035093686594336759299e+00,8.591004483362577541876811321286e-16
y,flt,1.650488953035036843175475951284e+00,1.650488953035074812802918131638e+00,8.591004483362772784950853521708e-16
y,flt,1.650488953034999095592638695962e+00,1.650488953035036843175475951284e+00,8.591004483362899002695688883597e-16
y,flt,1.650488953034923156337754335254e+00,1.650488953034999095592638695962e+00,8.591004483363291460996036336970e-16
y,flt,1.650488953034847439127474899578e+00,1.650488953034923156337754335254e+00,8.591004483363543896485707060748e-16
y,flt,1.650488953034695782662311103195e+00,1.650488953034847439127474899578e+00,8.591004483364329799162533493759e-16
y,flt,1.650488953034544348241752231843e+00,1.650488953034695782662311103195e+00,8.591004483364834670141874941315e-16
y,flt,1.650488953034241035311424639076e+00,1.650488953034544348241752231843e+00,8.591004483366405489419396281072e-16
y,flt,1.650488953033937944425701971340e+00,1.650488953034241035311424639076e+00,8.591004483367415231378079176183e-16
y,flt,1.650488953033749872645330469823e+00,1.650488953033937944425701971340e+00,8.591004483370556869933121855698e-16
y,flt,1.650488953033730776809306917130e+00,1.650488953033749872645330469823e+00,8.591004483370592368673856801229e-16
y,flt,1.650488953033711903017888289469e+00,1.650488953033730776809306917130e+00,8.591004483370655477546274482174e-16
y,flt,1.650488953033673933390446109115e+00,1.650488953033711903017888289469e+00,8.591004483370850720620316682596e-16
y,flt,1.650488953033636185807608853793e+00,1.650488953033673933390446109115e+00,8.591004483370976938365152044485e-16
y,flt,1.650488953033560246552724493085e+00,1.650488953033636185807608853793e+00,8.591004483371369396665499497858e-16
y,flt,1.650488953033484529342445057409e+00,1.650488953033560246552724493085e+00,8.591004483371621832155170221636e-16
y,flt,1.650488953033332872877281261026e+00,1.650488953033484529342445057409e+00,8.591004483372407734831996654647e-16
y,flt,1.650488953033256489533187050256e+00,1.650488953033332872877281261026e+00,8.591004483372912605811338102202e-16
y,flt,1.650488953033181438456722389674e+00,1.650488953033256489533187050256e+00,8.591004483374188588325533088797e-16
y,flt,1.650488953032878125526394796907e+00,1.650488953033181438456722389674e+00,8.591004483374483425088859441960e-16
